pic.0579.jpg,0.101471,0.021906,0.014893,0.005392,0.002081,0.001447,0.002319,0.002609,0.050726,0.021350,0.020874,0.011993,0.003232,0.000601,0.000278,0.000250,0.048950,0.012076,0.020471,0.017877,0.003854,0.000552,0.000125,0.000195,0.019482,0.002496,0.002383,0.001205,0.000241,0.000055,0.000024,0.000049,0.016168,0.000272,0.000119,0.000073,0.000037,0.000012,0.000003,0.000024,0.006586,0.000098,0.000015,0.000009,0.000012,0.000003,0.000000,0.000177,0.026599,0.000253,0.000031,0.000021,0.000003,0.000012,0.000009,0.000031,0.017627,0.000235,0.000058,0.000027,0.000024,0.000009,0.000009,0.000034,0.033606,0.000598,0.000137,0.000037,0.000055,0.000031,0.000021,0.000095,0.065674,0.001468,0.000220,0.000125,0.000073,0.000037,0.000015,0.000153,0.070602,0.001413,0.000333,0.000189,0.000089,0.000061,0.000009,0.000732,0.074960,0.007425,0.002512,0.002240,0.000653,0.000122,0.000073,0.000330,0.042953,0.014056,0.003952,0.002328,0.000443,0.000098,0.000024,0.000439,0.013031,0.003824,0.002255,0.001498,0.000900,0.000235,0.000082,0.000107,0.035162,0.003036,0.001117,0.000592,0.000427,0.000266,0.000168,0.000510,0.026892,0.007315,0.005194,0.004935,0.004343,0.008203,0.037784,0.053690,0.080811,0.046097,0.042645,0.087518,0.117133,0.047662,0.049673,0.045218,0.055035,0.048846,0.046057,0.086053,0.110379,0.045200,0.046371,0.045300
pic.0183.jpg,0.008203,0.008926,0.022360,0.009839,0.008316,0.032855,0.083347,0.030621,0.009875,0.005435,0.071399,0.037833,0.234509,0.292767,0.009439,0.000360,0.028522,0.000427,0.000043,0.000006,0.000000,0.000000,0.000006,0.000000,0.021640,0.000003,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.004996,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015320,0.000211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002341,0.000299,0.000089,0.000000,0.000000,0.000000,0.000000,0.000000,0.001343,0.000037,0.000201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000772,0.000070,0.000189,0.000000,0.000000,0.000000,0.000000,0.000000,0.000363,0.000089,0.000043,0.000000,0.000000,0.000000,0.000000,0.000000,0.001346,0.000363,0.000293,0.000122,0.000049,0.000009,0.000000,0.000000,0.002231,0.002573,0.002640,0.001541,0.001935,0.001514,0.000342,0.000000,0.133252,0.045959,0.031113,0.051953,0.131909,0.045029,0.059509,0.036768,0.064758,0.055762,0.037244,0.060788,0.119492,0.041043,0.050543,0.034879
pic.0547.jpg,0.007242,0.001804,0.002722,0.004120,0.012183,0.081595,0.125937,0.014941,0.001770,0.001923,0.001584,0.001111,0.000717,0.000452,0.000220,0.000250,0.002353,0.001428,0.001462,0.000473,0.000153,0.000070,0.000027,0.000116,0.002847,0.002875,0.005222,0.004050,0.001181,0.000430,0.000131,0.000204,0.003186,0.002081,0.001639,0.001035,0.000275,0.000070,0.000027,0.000085,0.001743,0.000299,0.000134,0.000043,0.000006,0.000003,0.000012,0.000180,0.003940,0.000778,0.000333,0.000128,0.000037,0.000079,0.000027,0.000043,0.005215,0.000620,0.000354,0.000323,0.000232,0.000104,0.000024,0.000040,0.025372,0.002313,0.000357,0.000528,0.000336,0.000034,0.000064,0.000027,0.192566,0.019901,0.010864,0.002432,0.000876,0.000516,0.000247,0.000137,0.150400,0.022308,0.024432,0.007343,0.002750,0.021848,0.014282,0.001031,0.023651,0.003467,0.002185,0.001862,0.001218,0.000516,0.000275,0.000269,0.007477,0.002933,0.002612,0.005481,0.026001,0.000458,0.000296,0.000412,0.005383,0.000586,0.000378,0.000192,0.000211,0.000064,0.000082,0.000137,0.003278,0.001340,0.000751,0.000504,0.000256,0.000256,0.000113,0.000443,0.002563,0.001703,0.002124,0.002414,0.004697,0.010995,0.038876,0.037891,0.159851,0.058661,0.039203,0.043591,0.079059,0.046704,0.076239,0.052032,0.073764,0.063068,0.040750,0.044135,0.071704,0.041205,0.062698,0.047336
pic.0184.jpg,0.013571,0.008939,0.004514,0.002423,0.001852,0.001886,0.001788,0.002692,0.005963,0.012863,0.006644,0.002844,0.001709,0.001044,0.000656,0.001273,0.010626,0.017377,0.016196,0.011761,0.006287,0.003580,0.001434,0.002261,0.025281,0.050903,0.066367,0.071252,0.064310,0.052097,0.043613,0.037390,0.038113,0.047437,0.043405,0.033661,0.020581,0.009659,0.004834,0.012393,0.013150,0.010367,0.004300,0.001752,0.000894,0.000476,0.000290,0.014877,0.008600,0.003342,0.001144,0.000467,0.000189,0.000137,0.000058,0.000211,0.043427,0.001230,0.000339,0.000168,0.000089,0.000046,0.000046,0.000116,0.010355,0.001599,0.000348,0.000079,0.000098,0.000040,0.000006,0.000119,0.021072,0.012836,0.000311,0.000119,0.000061,0.000024,0.000021,0.000122,0.016074,0.003204,0.000229,0.000052,0.000031,0.000027,0.000024,0.000375,0.034467,0.002200,0.000400,0.000198,0.000082,0.000046,0.000024,0.000098,0.003751,0.001080,0.000479,0.000189,0.000076,0.000046,0.000018,0.000113,0.002213,0.000912,0.000385,0.000095,0.000055,0.000037,0.000015,0.000040,0.002322,0.001352,0.000912,0.000235,0.000079,0.000046,0.000018,0.000113,0.006668,0.002069,0.001477,0.001129,0.000726,0.000647,0.000525,0.000244,0.076108,0.050446,0.054443,0.075928,0.100549,0.072299,0.066656,0.053375,0.056299,0.051199,0.054160,0.064935,0.073721,0.053326,0.051193,0.045361
pic.0192.jpg,0.077518,0.056259,0.050485,0.014096,0.013693,0.017487,0.012332,0.004587,0.053000,0.050113,0.045374,0.008932,0.001498,0.002219,0.001932,0.000641,0.027612,0.008377,0.002173,0.001233,0.000293,0.000137,0.000067,0.000253,0.016345,0.005002,0.003384,0.002606,0.001599,0.000769,0.000641,0.000677,0.008981,0.003177,0.000629,0.000433,0.000571,0.000433,0.000314,0.000409,0.006464,0.001712,0.000110,0.000049,0.000027,0.000006,0.000006,0.000577,0.013425,0.001834,0.000058,0.000027,0.000003,0.000012,0.000003,0.000027,0.009921,0.002316,0.000146,0.000037,0.000046,0.000012,0.000012,0.000037,0.011023,0.010809,0.001190,0.000131,0.000061,0.000031,0.000024,0.000067,0.034290,0.079666,0.011496,0.006845,0.013916,0.002969,0.000177,0.000165,0.067059,0.016806,0.003500,0.001895,0.000879,0.000171,0.000040,0.000458,0.015384,0.005298,0.001678,0.000485,0.000122,0.000076,0.000037,0.000162,0.009930,0.005832,0.006421,0.000824,0.000085,0.000061,0.000012,0.000195,0.008505,0.013919,0.011279,0.001193,0.000092,0.000027,0.000027,0.000043,0.011823,0.006567,0.025177,0.005579,0.000195,0.000140,0.000024,0.000192,0.026849,0.013937,0.023587,0.005179,0.001260,0.000452,0.000259,0.000269,0.162830,0.059210,0.038910,0.053458,0.086200,0.036932,0.052216,0.038712,0.070828,0.070728,0.043518,0.053479,0.086487,0.042075,0.059998,0.044421
pic.0135.jpg,0.011884,0.004449,0.000604,0.000430,0.000244,0.000153,0.000119,0.001303,0.008789,0.005057,0.003400,0.004059,0.004691,0.007132,0.006784,0.006458,0.010226,0.007184,0.012384,0.012769,0.007242,0.003635,0.000909,0.000797,0.025162,0.015302,0.004437,0.001685,0.000888,0.000479,0.000256,0.000629,0.043521,0.128140,0.077655,0.030850,0.012973,0.007004,0.003867,0.005096,0.026910,0.157605,0.080725,0.020334,0.007828,0.004037,0.002377,0.026941,0.010242,0.055621,0.042017,0.008362,0.002484,0.001172,0.000638,0.001169,0.007074,0.006946,0.005579,0.007959,0.003543,0.000845,0.000317,0.000403,0.002209,0.001617,0.000403,0.000412,0.000375,0.000076,0.000043,0.000143,0.001663,0.001230,0.000815,0.004776,0.001648,0.000165,0.000021,0.000171,0.001257,0.000348,0.000644,0.000128,0.000049,0.000006,0.000006,0.000333,0.003610,0.001675,0.001999,0.000330,0.000110,0.000064,0.000031,0.000058,0.001904,0.000659,0.000146,0.000061,0.000040,0.000027,0.000006,0.000031,0.000623,0.000168,0.000027,0.000031,0.000003,0.000009,0.000006,0.000015,0.002121,0.000391,0.000046,0.000015,0.000018,0.000009,0.000009,0.000031,0.005771,0.001389,0.000125,0.000037,0.000049,0.000009,0.000006,0.000031,0.066699,0.059219,0.059399,0.064322,0.069778,0.058820,0.059537,0.057886,0.063535,0.060425,0.061960,0.066956,0.072198,0.061096,0.060977,0.057193
pic.0069.jpg,0.084457,0.008990,0.004794,0.005145,0.004797,0.012833,0.015326,0.004074,0.042624,0.257050,0.157471,0.096097,0.042792,0.006790,0.004166,0.000555,0.021054,0.055817,0.018762,0.003275,0.000241,0.000092,0.000046,0.000082,0.015643,0.000946,0.000159,0.000027,0.000043,0.000024,0.000003,0.000021,0.005161,0.000403,0.000034,0.000009,0.000003,0.000000,0.000003,0.000018,0.001871,0.000525,0.000015,0.000000,0.000000,0.000000,0.000000,0.000064,0.012421,0.000101,0.000092,0.000009,0.000000,0.000000,0.000000,0.000003,0.009882,0.000064,0.000037,0.000031,0.000003,0.000006,0.000000,0.000003,0.022870,0.000226,0.000040,0.000000,0.000003,0.000000,0.000000,0.000000,0.032498,0.000259,0.000098,0.000021,0.000012,0.000012,0.000012,0.000018,0.019366,0.000082,0.000034,0.000092,0.000073,0.000040,0.000021,0.000168,0.007584,0.000110,0.000052,0.000040,0.000079,0.000009,0.000015,0.000021,0.003793,0.000101,0.000046,0.000024,0.000046,0.000018,0.000000,0.000015,0.001422,0.000046,0.000018,0.000034,0.000012,0.000000,0.000003,0.000031,0.005374,0.000150,0.000186,0.000458,0.000171,0.000012,0.000000,0.000031,0.003540,0.000858,0.001025,0.000348,0.000278,0.000586,0.001212,0.001355,0.150290,0.053943,0.036618,0.079715,0.103159,0.031241,0.050247,0.053369,0.060471,0.051068,0.034521,0.074408,0.098541,0.030435,0.045782,0.046191
pic.1010.jpg,0.148657,0.000986,0.001080,0.001602,0.001532,0.001031,0.001083,0.010150,0.100046,0.000879,0.000208,0.000067,0.000021,0.000018,0.000015,0.000046,0.014600,0.000101,0.000031,0.000015,0.000006,0.000012,0.000000,0.000018,0.144296,0.000174,0.000040,0.000015,0.000018,0.000000,0.000006,0.000009,0.003671,0.000076,0.000012,0.000003,0.000000,0.000006,0.000006,0.000006,0.003702,0.000073,0.000037,0.000006,0.000009,0.000000,0.000000,0.000156,0.003195,0.000073,0.000018,0.000003,0.000000,0.000003,0.000000,0.000024,0.064709,0.000412,0.000089,0.000027,0.000058,0.000006,0.000012,0.000024,0.024274,0.003268,0.000565,0.000247,0.000253,0.000079,0.000055,0.000101,0.191235,0.054489,0.024075,0.023523,0.029178,0.017001,0.004324,0.002432,0.011469,0.002161,0.001138,0.002332,0.001941,0.000763,0.000168,0.002637,0.033646,0.001266,0.000671,0.000571,0.000281,0.000101,0.000037,0.000107,0.002271,0.000189,0.000116,0.000101,0.000061,0.000021,0.000009,0.000043,0.002747,0.000214,0.000098,0.000128,0.000061,0.000024,0.000000,0.000031,0.002975,0.000214,0.000058,0.000107,0.000104,0.000070,0.000034,0.000082,0.016074,0.000626,0.000354,0.000586,0.001257,0.002811,0.006424,0.024542,0.067230,0.058914,0.051746,0.051892,0.060263,0.062497,0.072629,0.073132,0.070569,0.060309,0.053513,0.053384,0.061426,0.062891,0.071704,0.067902
pic.0640.jpg,0.000021,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000012,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000037,0.000006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000092,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000079,0.000006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000171,0.000018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001669,0.000122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001990,0.002228,0.001801,0.000015,0.000000,0.000000,0.000000,0.000000,0.000970,0.003613,0.006604,0.001611,0.000003,0.000000,0.000000,0.000000,0.000522,0.002451,0.005365,0.002664,0.000024,0.000000,0.000000,0.000000,0.000317,0.001251,0.009741,0.526074,0.030258,0.000003,0.000000,0.000000,0.000095,0.000479,0.007886,0.253027,0.034119,0.000024,0.000000,0.000000,0.000043,0.000076,0.002600,0.021466,0.030383,0.001044,0.000000,0.000000,0.000031,0.000015,0.000064,0.001083,0.008817,0.038699,0.000125,0.000000,0.000015,0.000006,0.000003,0.000003,0.000031,0.000085,0.000000,0.000000,0.091187,0.050143,0.024405,0.036688,0.092279,0.061899,0.103851,0.045276,0.062906,0.050638,0.026260,0.039560,0.100671,0.064948,0.103036,0.046252
pic.0318.jpg,0.014230,0.021634,0.018655,0.009705,0.010846,0.002081,0.000150,0.000092,0.011880,0.053601,0.037817,0.064133,0.044299,0.012570,0.003082,0.000165,0.034018,0.070987,0.020844,0.015662,0.000916,0.000079,0.000717,0.000714,0.040396,0.001376,0.001025,0.000031,0.000000,0.000000,0.000000,0.000000,0.010074,0.003210,0.001169,0.000024,0.000000,0.000000,0.000000,0.000000,0.004697,0.001828,0.000110,0.000006,0.000003,0.000003,0.000000,0.000003,0.005627,0.001907,0.000146,0.000003,0.000000,0.000000,0.000000,0.000000,0.010190,0.002179,0.000232,0.000003,0.000003,0.000000,0.000000,0.000003,0.042807,0.007251,0.001218,0.000040,0.000003,0.000006,0.000000,0.000003,0.073624,0.023270,0.013290,0.004294,0.001108,0.002261,0.000751,0.000015,0.020966,0.002652,0.002664,0.001071,0.000909,0.001425,0.002011,0.000067,0.003864,0.000674,0.000400,0.000330,0.000427,0.000168,0.000031,0.000015,0.005078,0.000153,0.000040,0.000192,0.000327,0.000049,0.000000,0.000006,0.001138,0.000159,0.000043,0.000165,0.000311,0.000021,0.000009,0.000006,0.007394,0.001111,0.000693,0.000363,0.002469,0.043866,0.001065,0.000052,0.004343,0.005899,0.005276,0.002982,0.028461,0.146872,0.000610,0.000107,0.112796,0.059955,0.037054,0.056836,0.107132,0.048599,0.068829,0.054193,0.079501,0.059024,0.031003,0.040207,0.081888,0.046576,0.065103,0.051303
